id,title,rating,release_year,,,,trailer_url,,,,,poster_url,,,,,,,genres,overview
330457,Frozen II,7.272,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/mINJaa34MtknCYl5AjtNJzWj8cD.jpg,,,,,,,Family| Animation| Adventure| Comedy| Fantasy,"Frozen II is a Family,  Animation,  Adventure,  Comedy,  Fantasy film. The story follows characters facing challenges and events that shape their journey."
181812,Star Wars: The Rise of Skywalker,6.365,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/db32LaOibwEliAmSL2jjDF6oDdj.jpg,,,,,,,Adventure| Action| Science Fiction,"Star Wars: The Rise of Skywalker is a Adventure,  Action,  Science Fiction film. The story follows characters facing challenges and events that shape their journey."
5915,Into the Wild,7.81,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/2MSGZEE6XZd2r4ODNziwAw7Hpw0.jpg,,,,,,,Adventure| Drama,"Into the Wild is a Adventure,  Drama film. The story follows characters facing challenges and events that shape their journey."
627,Trainspotting,8,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/bhY62Dw8iW54DIhxPQerbuB9DOP.jpg,,,,,,,Drama| Crime,"Trainspotting is a Drama,  Crime film. The story follows characters facing challenges and events that shape their journey."
36668,X-Men: The Last Stand,6.406,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/sNSvwqiNXjEvDSeQFsJAGPEP7Gl.jpg,,,,,,,Adventure| Action| Science Fiction| Thriller,"X-Men: The Last Stand is a Adventure,  Action,  Science Fiction,  Thriller film. The story follows characters facing challenges and events that shape their journey."
76170,The Wolverine,6.396,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/xNi8daRmN4XY8rXHd4rwLbJf1cU.jpg,,,,,,,Action| Science Fiction| Adventure| Fantasy,"The Wolverine is a Action,  Science Fiction,  Adventure,  Fantasy film. The story follows characters facing challenges and events that shape their journey."
381284,Hidden Figures,8.058,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/9lfz2W2uGjyow3am00rsPJ8iOyq.jpg,,,,,,,Drama| History,"Hidden Figures is a Drama,  History film. The story follows characters facing challenges and events that shape their journey."
8960,Hancock,6.345,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/7DyuV2G0hLEqHeueDfOqhZ2DVut.jpg,,,,,,,Fantasy| Action,"Hancock is a Fantasy,  Action film. The story follows characters facing challenges and events that shape their journey."
82702,How to Train Your Dragon 2,7.673,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/d13Uj86LdbDLrfDoHR5aDOFYyJC.jpg,,,,,,,Fantasy| Action| Adventure| Animation| Comedy| Family,"How to Train Your Dragon 2 is a Fantasy,  Action,  Adventure,  Animation,  Comedy,  Family film. The story follows characters facing challenges and events that shape their journey."
10674,Mulan,7.915,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/5TYgKxYhnhRNNwqnRAKHkgfqi2G.jpg,,,,,,,Animation| Family| Adventure,"Mulan is a Animation,  Family,  Adventure film. The story follows characters facing challenges and events that shape their journey."
110415,Snowpiercer,6.902,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/9JPx09Rr0Txq2eSQfjq1DEBR5cx.jpg,,,,,,,Action| Science Fiction| Drama,"Snowpiercer is a Action,  Science Fiction,  Drama film. The story follows characters facing challenges and events that shape their journey."
454626,Sonic the Hedgehog,7.345,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/aQvJ5WPzZgYVDrxLX4R6cLJCEaQ.jpg,,,,,,,Action| Science Fiction| Comedy| Family,"Sonic the Hedgehog is a Action,  Science Fiction,  Comedy,  Family film. The story follows characters facing challenges and events that shape their journey."
602,Independence Day,6.868,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/p0BPQGSPoSa8Ml0DAf2mB2kCU0R.jpg,,,,,,,Action| Adventure| Science Fiction,"Independence Day is a Action,  Adventure,  Science Fiction film. The story follows characters facing challenges and events that shape their journey."
70,Million Dollar Baby,7.958,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/2ti3l1OeB8G94yyqfAI7nmMZUbA.jpg,,,,,,,Drama,Million Dollar Baby is a Drama film. The story follows characters facing challenges and events that shape their journey.
316029,The Greatest Showman,7.908,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/b9CeobiihCx1uG1tpw8hXmpi7nm.jpg,,,,,,,Drama,The Greatest Showman is a Drama film. The story follows characters facing challenges and events that shape their journey.
287947,Shazam!,7.034,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/xnopI5Xtky18MPhK40cZAGAOVeV.jpg,,,,,,,Action| Comedy| Fantasy,"Shazam! is a Action,  Comedy,  Fantasy film. The story follows characters facing challenges and events that shape their journey."
9738,Fantastic Four,5.775,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/8HLQLILZLhDQWO6JDpvY6XJLH75.jpg,,,,,,,Action| Adventure| Fantasy| Science Fiction,"Fantastic Four is a Action,  Adventure,  Fantasy,  Science Fiction film. The story follows characters facing challenges and events that shape their journey."
679,Aliens,7.933,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/r1x5JGpyqZU8PYhbs4UcrO1Xb6x.jpg,,,,,,,Action| Thriller| Science Fiction,"Aliens is a Action,  Thriller,  Science Fiction film. The story follows characters facing challenges and events that shape their journey."
577922,Tenet,7.191,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/aCIFMriQh8rvhxpN1IWGgvH0Tlg.jpg,,,,,,,Action| Thriller| Science Fiction,"Tenet is a Action,  Thriller,  Science Fiction film. The story follows characters facing challenges and events that shape their journey."
515001,Jojo Rabbit,8.042,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/7GsM4mtM0worCtIVeiQt28HieeN.jpg,,,,,,,Comedy| War| Drama,"Jojo Rabbit is a Comedy,  War,  Drama film. The story follows characters facing challenges and events that shape their journey."
17654,District 9,7.423,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/tuGlQkqLxnodDSk6mp5c2wvxUEd.jpg,,,,,,,Science Fiction,District 9 is a Science Fiction film. The story follows characters facing challenges and events that shape their journey.
264644,Room,8.033,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/dIxoYFcj6EqD5KScuU8lWCftnvH.jpg,,,,,,,Drama| Thriller,"Room is a Drama,  Thriller film. The story follows characters facing challenges and events that shape their journey."
772,Home Alone 2: Lost in New York,6.705,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/uuitWHpJwxD1wruFl2nZHIb4UGN.jpg,,,,,,,Comedy| Family| Adventure,"Home Alone 2: Lost in New York is a Comedy,  Family,  Adventure film. The story follows characters facing challenges and events that shape their journey."
591,The Da Vinci Code,6.721,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/tYXOOkDxJ7jSvUX5j1Hbks1GjBZ.jpg,,,,,,,Thriller| Mystery,"The Da Vinci Code is a Thriller,  Mystery film. The story follows characters facing challenges and events that shape their journey."
2501,The Bourne Identity,7.463,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/aP8swke3gmowbkfZ6lmNidu0y9p.jpg,,,,,,,Action| Drama| Mystery| Thriller,"The Bourne Identity is a Action,  Drama,  Mystery,  Thriller film. The story follows characters facing challenges and events that shape their journey."
18239,The Twilight Saga: New Moon,6.003,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/j5jM5pq78ObAXX1WhTsb115EkLl.jpg,,,,,,,Adventure| Fantasy| Drama| Romance,"The Twilight Saga: New Moon is a Adventure,  Fantasy,  Drama,  Romance film. The story follows characters facing challenges and events that shape their journey."
568124,Encanto,7.63,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/4j0PNHkMr5ax3IA8tjtxcmPU3QT.jpg,,,,,,,Animation| Comedy| Family| Fantasy,"Encanto is a Animation,  Comedy,  Family,  Fantasy film. The story follows characters facing challenges and events that shape their journey."
9741,Unbreakable,7.134,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/mLuehrGLiK5zFCyRmDDOH6gbfPf.jpg,,,,,,,Thriller| Drama| Mystery,"Unbreakable is a Thriller,  Drama,  Mystery film. The story follows characters facing challenges and events that shape their journey."
54138,Star Trek Into Darkness,7.328,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/7XrRkhMa9lQ71RszzSyVrJVvhyS.jpg,,,,,,,Action| Adventure| Science Fiction,"Star Trek Into Darkness is a Action,  Adventure,  Science Fiction film. The story follows characters facing challenges and events that shape their journey."
414906,The Batman,7.705,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/74xTEgt7R36Fpooo50r9T25onhq.jpg,,,,,,,Crime| Mystery| Thriller,"The Batman is a Crime,  Mystery,  Thriller film. The story follows characters facing challenges and events that shape their journey."
9487,A Bug's Life,6.969,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/Ah3J9OJVc2CNCuH2zMydXy9fmIC.jpg,,,,,,,Adventure| Animation| Comedy| Family,"A Bug's Life is a Adventure,  Animation,  Comedy,  Family film. The story follows characters facing challenges and events that shape their journey."
47971,xXx: Return of Xander Cage,6.138,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/hba8zREJpP1AYhaXgb2oJLQeO0K.jpg,,,,,,,Action| Adventure| Crime,"xXx: Return of Xander Cage is a Action,  Adventure,  Crime film. The story follows characters facing challenges and events that shape their journey."
337404,Cruella,8.055,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/wToO8opxkGwKgSfJ1JK8tGvkG6U.jpg,,,,,,,Comedy| Crime,"Cruella is a Comedy,  Crime film. The story follows characters facing challenges and events that shape their journey."
87,Indiana Jones and the Temple of Doom,7.294,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/n9WlJCilqSZ3m1ROSzv31v7KVOf.jpg,,,,,,,Adventure| Action,"Indiana Jones and the Temple of Doom is a Adventure,  Action film. The story follows characters facing challenges and events that shape their journey."
13183,Watchmen,7.333,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/aZvOkdo203bm1kpcY0A0Tn074ER.jpg,,,,,,,Action| Mystery| Science Fiction,"Watchmen is a Action,  Mystery,  Science Fiction film. The story follows characters facing challenges and events that shape their journey."
9479,The Nightmare Before Christmas,7.841,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/oQffRNjK8e19rF7xVYEN8ew0j7b.jpg,,,,,,,Fantasy| Animation| Family,"The Nightmare Before Christmas is a Fantasy,  Animation,  Family film. The story follows characters facing challenges and events that shape their journey."
566525,Shang-Chi and the Legend of the Ten Rings,7.589,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/9f2Q0U3IOsLgrI2HkvldwSABZy5.jpg,,,,,,,Action| Adventure| Fantasy,"Shang-Chi and the Legend of the Ten Rings is a Action,  Adventure,  Fantasy film. The story follows characters facing challenges and events that shape their journey."
399579,Alita: Battle Angel,7.219,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/xRWht48C2V8XNfzvPehyClOvDni.jpg,,,,,,,Action| Science Fiction| Adventure,"Alita: Battle Angel is a Action,  Science Fiction,  Adventure film. The story follows characters facing challenges and events that shape their journey."
664413,365 dni,7.063,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/6KwrHucIE3CvNT7kTm2MAlZ4fYF.jpg,,,,,,,Romance| Drama,"365 dni is a Romance,  Drama film. The story follows characters facing challenges and events that shape their journey."
124905,Godzilla,6.289,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/zokD6uxR2iWfYM3Y84yGJvnNTK7.jpg,,,,,,,Action| Drama| Science Fiction,"Godzilla is a Action,  Drama,  Science Fiction film. The story follows characters facing challenges and events that shape their journey."
50620,The Twilight Saga: Breaking Dawn - Part 2,6.468,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/7IGdPaKujv0BjI0Zd0m0a4CzEjJ.jpg,,,,,,,Adventure| Fantasy| Drama| Romance,"The Twilight Saga: Breaking Dawn - Part 2 is a Adventure,  Fantasy,  Drama,  Romance film. The story follows characters facing challenges and events that shape their journey."
423,The Pianist,8.382,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/2hFvxCCWrTmCYwfy7yum0GKRi3Y.jpg,,,,,,,Drama| War,"The Pianist is a Drama,  War film. The story follows characters facing challenges and events that shape their journey."
564,The Mummy,6.906,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/yhIsVvcUm7QxzLfT6HW2wLf5ajY.jpg,,,,,,,Adventure| Action| Fantasy,"The Mummy is a Adventure,  Action,  Fantasy film. The story follows characters facing challenges and events that shape their journey."
176,Saw,7.4,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/4da0TS3iQ1IzuyhDS8elgkmOfrN.jpg,,,,,,,Horror| Mystery| Crime,"Saw is a Horror,  Mystery,  Crime film. The story follows characters facing challenges and events that shape their journey."
318846,The Big Short,7.344,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/isuQWbJPbjybBEWdcCaBUPmU0XO.jpg,,,,,,,Comedy| Drama,"The Big Short is a Comedy,  Drama film. The story follows characters facing challenges and events that shape their journey."
810,Shrek the Third,6.287,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/n4SexGGQzI26E269tfpa80MZaGV.jpg,,,,,,,Fantasy| Adventure| Animation| Comedy| Family,"Shrek the Third is a Fantasy,  Adventure,  Animation,  Comedy,  Family film. The story follows characters facing challenges and events that shape their journey."
107,Snatch,7.801,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/56mOJth6DJ6JhgoE2jtpilVqJO.jpg,,,,,,,Crime| Comedy,"Snatch is a Crime,  Comedy film. The story follows characters facing challenges and events that shape their journey."
138832,We're the Millers,6.814,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/qF2LJ0jwWrtXSuT4AFD5OS2IqaT.jpg,,,,,,,Comedy| Crime,"We're the Millers is a Comedy,  Crime film. The story follows characters facing challenges and events that shape their journey."
50619,The Twilight Saga: Breaking Dawn - Part 1,6.201,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/qs8LsHKYlVRmJbFUiSUhhRAygwj.jpg,,,,,,,Adventure| Fantasy| Romance,"The Twilight Saga: Breaking Dawn - Part 1 is a Adventure,  Fantasy,  Romance film. The story follows characters facing challenges and events that shape their journey."
24021,The Twilight Saga: Eclipse,6.214,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/3mFM80dPzSqoXXuC2UMvLIRWX32.jpg,,,,,,,Adventure| Fantasy| Drama| Romance,"The Twilight Saga: Eclipse is a Adventure,  Fantasy,  Drama,  Romance film. The story follows characters facing challenges and events that shape their journey."
68724,Elysium,6.499,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/aRjuJuPXHtVs6YegfeeQWXGRs1E.jpg,,,,,,,Science Fiction| Action| Drama| Thriller,"Elysium is a Science Fiction,  Action,  Drama,  Thriller film. The story follows characters facing challenges and events that shape their journey."
3933,Corpse Bride,7.527,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/isb2Qow76GpqYmsSyfdMfsYAjts.jpg,,,,,,,Romance| Fantasy| Animation,"Corpse Bride is a Romance,  Fantasy,  Animation film. The story follows characters facing challenges and events that shape their journey."
177677,Mission: Impossible - Rogue Nation,7.19,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/jwqL7croP7JMVfz0l9o7V4yJsJO.jpg,,,,,,,Action| Adventure,"Mission: Impossible - Rogue Nation is a Action,  Adventure film. The story follows characters facing challenges and events that shape their journey."
156022,The Equalizer,7.247,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/9u4yW7yPA0BQ2pv9XwiNzItwvp8.jpg,,,,,,,Thriller| Action| Crime,"The Equalizer is a Thriller,  Action,  Crime film. The story follows characters facing challenges and events that shape their journey."
45269,The King's Speech,7.74,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/uQ538BfYLDJh3GXlzRZLo0j7PFj.jpg,,,,,,,Drama| History,"The King's Speech is a Drama,  History film. The story follows characters facing challenges and events that shape their journey."
620,Ghostbusters,7.467,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/7E8nLijS9AwwUEPu2oFYOVKhdFA.jpg,,,,,,,Comedy| Fantasy,"Ghostbusters is a Comedy,  Fantasy film. The story follows characters facing challenges and events that shape their journey."
109439,The Hangover Part III,6.211,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/vtxuPWkdllLNLVyGjKYa267ntuH.jpg,,,,,,,Comedy,The Hangover Part III is a Comedy film. The story follows characters facing challenges and events that shape their journey.
954,Mission: Impossible,6.968,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/l5uxY5m5OInWpcExIpKG6AR3rgL.jpg,,,,,,,Adventure| Action| Thriller,"Mission: Impossible is a Adventure,  Action,  Thriller film. The story follows characters facing challenges and events that shape their journey."
466282,To All the Boys I've Loved Before,7.642,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/hKHZhUbIyUAjcSrqJThFGYIR6kI.jpg,,,,,,,Comedy| Romance,"To All the Boys I've Loved Before is a Comedy,  Romance film. The story follows characters facing challenges and events that shape their journey."
76492,Hotel Transylvania,7,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/eJGvzGrsfe2sqTUPv5IwLWXjVuR.jpg,,,,,,,Animation| Comedy| Family| Fantasy,"Hotel Transylvania is a Animation,  Comedy,  Family,  Fantasy film. The story follows characters facing challenges and events that shape their journey."
254128,San Andreas,6.229,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/2Gfjn962aaFSD6eST6QU3oLDZTo.jpg,,,,,,,Action| Drama| Thriller,"San Andreas is a Action,  Drama,  Thriller film. The story follows characters facing challenges and events that shape their journey."
281338,War for the Planet of the Apes,7.16,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/ijQHiImv16vNSeZQsmih04kwn0C.jpg,,,,,,,Drama| Science Fiction| War,"War for the Planet of the Apes is a Drama,  Science Fiction,  War film. The story follows characters facing challenges and events that shape their journey."
474350,It Chapter Two,6.854,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/zfE0R94v1E8cuKAerbskfD3VfUt.jpg,,,,,,,Horror| Fantasy,"It Chapter Two is a Horror,  Fantasy film. The story follows characters facing challenges and events that shape their journey."
300668,Annihilation,6.398,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/4YRplSk6BhH6PRuE9gfyw9byUJ6.jpg,,,,,,,Science Fiction| Horror,"Annihilation is a Science Fiction,  Horror film. The story follows characters facing challenges and events that shape their journey."
180,Minority Report,7.3,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/ccqpHq5tk5W4ymbSbuoy4uYOxFI.jpg,,,,,,,Action| Thriller| Science Fiction| Mystery,"Minority Report is a Action,  Thriller,  Science Fiction,  Mystery film. The story follows characters facing challenges and events that shape their journey."
152532,Dallas Buyers Club,7.932,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/7Fdh7gUq3plvQqxRbNYhWvDABXA.jpg,,,,,,,Drama| History,"Dallas Buyers Club is a Drama,  History film. The story follows characters facing challenges and events that shape their journey."
453395,Doctor Strange in the Multiverse of Madness,7.355,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/9Gtg2DzBhmYamXBS1hKAhiwbBKS.jpg,,,,,,,Fantasy| Action| Adventure,"Doctor Strange in the Multiverse of Madness is a Fantasy,  Action,  Adventure film. The story follows characters facing challenges and events that shape their journey."
8373,Transformers: Revenge of the Fallen,6.2,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/pLBb0whOzVDtJvyD4DPeQyQNOqp.jpg,,,,,,,Science Fiction| Action| Adventure,"Transformers: Revenge of the Fallen is a Science Fiction,  Action,  Adventure film. The story follows characters facing challenges and events that shape their journey."
512200,Jumanji: The Next Level,6.931,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/jyw8VKYEiM1UDzPB7NsisUgBeJ8.jpg,,,,,,,Adventure| Comedy| Fantasy,"Jumanji: The Next Level is a Adventure,  Comedy,  Fantasy film. The story follows characters facing challenges and events that shape their journey."
10625,Mean Girls,7.186,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/2ZkuQXvVhh45uSvkBej4S7Ix1NJ.jpg,,,,,,,Comedy,Mean Girls is a Comedy film. The story follows characters facing challenges and events that shape their journey.
348350,Solo: A Star Wars Story,6.563,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/3IGbjc5ZC5yxim5W0sFING2kdcz.jpg,,,,,,,Science Fiction| Adventure| Action,"Solo: A Star Wars Story is a Science Fiction,  Adventure,  Action film. The story follows characters facing challenges and events that shape their journey."
87101,Terminator Genisys,5.924,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/oZRVDpNtmHk8M1VYy1aeOWUXgbC.jpg,,,,,,,Science Fiction| Action| Thriller| Adventure,"Terminator Genisys is a Science Fiction,  Action,  Thriller,  Adventure film. The story follows characters facing challenges and events that shape their journey."
158015,The Purge,6.25,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/x6hwbnR2nGacSzljqYaXY25w1Me.jpg,,,,,,,Science Fiction| Horror| Thriller,"The Purge is a Science Fiction,  Horror,  Thriller film. The story follows characters facing challenges and events that shape their journey."
391713,Lady Bird,7.271,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/iySFtKLrWvVzXzlFj7x1zalxi5G.jpg,,,,,,,Drama| Comedy,"Lady Bird is a Drama,  Comedy film. The story follows characters facing challenges and events that shape their journey."
273481,Sicario,7.39,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/lz8vNyXeidqqOdJW9ZjnDAMb5Vr.jpg,,,,,,,Action| Crime| Thriller,"Sicario is a Action,  Crime,  Thriller film. The story follows characters facing challenges and events that shape their journey."
464052,Wonder Woman 1984,6.478,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/8UlWHLMpgZm9bx6QYh0NFoq67TZ.jpg,,,,,,,Action| Adventure| Fantasy,"Wonder Woman 1984 is a Action,  Adventure,  Fantasy film. The story follows characters facing challenges and events that shape their journey."
126889,Alien: Covenant,6.1,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/zecMELPbU5YMQpC81Z8ImaaXuf9.jpg,,,,,,,Science Fiction| Horror| Mystery,"Alien: Covenant is a Science Fiction,  Horror,  Mystery film. The story follows characters facing challenges and events that shape their journey."
450465,Glass,6.677,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/svIDTNUoajS8dLEo7EosxvyAsgJ.jpg,,,,,,,Thriller| Drama| Science Fiction,"Glass is a Thriller,  Drama,  Science Fiction film. The story follows characters facing challenges and events that shape their journey."
537915,After,7.137,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/u3B2YKUjWABcxXZ6Nm9h10hLUbh.jpg,,,,,,,Romance| Drama,"After is a Romance,  Drama film. The story follows characters facing challenges and events that shape their journey."
122906,About Time,7.905,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/iR1bVfURbN7r1C46WHFbwCkVve.jpg,,,,,,,Drama| Romance| Fantasy,"About Time is a Drama,  Romance,  Fantasy film. The story follows characters facing challenges and events that shape their journey."
402900,Ocean's Eight,6.985,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/MvYpKlpFukTivnlBhizGbkAe3v.jpg,,,,,,,Crime| Comedy| Action,"Ocean's Eight is a Crime,  Comedy,  Action film. The story follows characters facing challenges and events that shape their journey."
50646,"Crazy, Stupid, Love.",7.3,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/p4RafgAPk558muOjnBMHhMArjS2.jpg,,,,,,,Comedy| Drama| Romance,"Crazy, Stupid, Love. is a Comedy,  Drama,  Romance film. The story follows characters facing challenges and events that shape their journey."
259693,The Conjuring 2,7.293,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/zEqyD0SBt6HL7W9JQoWwtd5Do1T.jpg,,,,,,,Horror| Thriller,"The Conjuring 2 is a Horror,  Thriller film. The story follows characters facing challenges and events that shape their journey."
314365,Spotlight,7.814,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/gWkgMnIsd8Od7iyhEEKL5G4Qq6J.jpg,,,,,,,Drama| History,"Spotlight is a Drama,  History film. The story follows characters facing challenges and events that shape their journey."
747,Shaun of the Dead,7.54,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/dgXPhzNJH8HFTBjXPB177yNx6RI.jpg,,,,,,,Horror| Comedy,"Shaun of the Dead is a Horror,  Comedy film. The story follows characters facing challenges and events that shape their journey."
429,"Il buono, il brutto, il cattivo",8.473,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/bX2xnavhMYjWDoZp1VM6VnU1xwe.jpg,,,,,,,Western,"Il buono, il brutto, il cattivo is a Western film. The story follows characters facing challenges and events that shape their journey."
68734,Argo,7.275,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/9LcnmIeKUfKeAxeCY82W9Jug416.jpg,,,,,,,Drama| Thriller,"Argo is a Drama,  Thriller film. The story follows characters facing challenges and events that shape their journey."
330,The Lost World: Jurassic Park,6.527,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/jElpCJkSaRPYwIMwZY28gOKV7BK.jpg,,,,,,,Adventure| Action| Science Fiction,"The Lost World: Jurassic Park is a Adventure,  Action,  Science Fiction film. The story follows characters facing challenges and events that shape their journey."
38356,Transformers: Dark of the Moon,6.183,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/28YlCLrFhONteYSs9hKjD1Km0Cj.jpg,,,,,,,Action| Science Fiction| Adventure,"Transformers: Dark of the Moon is a Action,  Science Fiction,  Adventure film. The story follows characters facing challenges and events that shape their journey."
74,War of the Worlds,6.496,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/6Biy7R9LfumYshur3YKhpj56MpB.jpg,,,,,,,Adventure| Thriller| Science Fiction,"War of the Worlds is a Adventure,  Thriller,  Science Fiction film. The story follows characters facing challenges and events that shape their journey."
744,Top Gun,7,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/xUuHj3CgmZQ9P2cMaqQs4J0d4Zc.jpg,,,,,,,Romance| Drama| Action,"Top Gun is a Romance,  Drama,  Action film. The story follows characters facing challenges and events that shape their journey."
45612,Source Code,7.297,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/faCR2lavXBKeCS6N7STIMDLMCDL.jpg,,,,,,,Thriller| Science Fiction| Mystery,"Source Code is a Thriller,  Science Fiction,  Mystery film. The story follows characters facing challenges and events that shape their journey."
436969,The Suicide Squad,7.557,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/kb4s0ML0iVZlG6wAKbbs9NAm6X.jpg,,,,,,,Action| Comedy| Adventure,"The Suicide Squad is a Action,  Comedy,  Adventure film. The story follows characters facing challenges and events that shape their journey."
8355,Ice Age: Dawn of the Dinosaurs,6.737,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/cXOLaxcNjNAYmEx1trZxOTKhK3Q.jpg,,,,,,,Animation| Comedy| Family| Adventure,"Ice Age: Dawn of the Dinosaurs is a Animation,  Comedy,  Family,  Adventure film. The story follows characters facing challenges and events that shape their journey."
63,Twelve Monkeys,7.6,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/gt3iyguaCIw8DpQZI1LIN5TohM2.jpg,,,,,,,Science Fiction| Thriller| Mystery,"Twelve Monkeys is a Science Fiction,  Thriller,  Mystery film. The story follows characters facing challenges and events that shape their journey."
278927,The Jungle Book,6.86,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/xIGhgcLtzzTON56G905I5tuwNQM.jpg,,,,,,,Family| Adventure| Drama| Fantasy,"The Jungle Book is a Family,  Adventure,  Drama,  Fantasy film. The story follows characters facing challenges and events that shape their journey."
328111,The Secret Life of Pets,6.266,1900,,,,,,,,,https://image.tmdb.org/t/p/w500/g3Hms6AE174doeGR1gz5zX5sVsv.jpg,,,,,,,Adventure| Comedy| Animation| Family,"The Secret Life of Pets is a Adventure,  Comedy,  Animation,  Family film. The story follows characters facing challenges and events that shape their journey."
